Entity,Code,Year,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
Bosnia and Herzegovina,BIH,9,,1.2002611,3.3055754,-0.076538086,0.8397913,1.682044,0.76427364,0.8076353,-0.60967064,0.30640793,1.2656717,-0.37969398,-0.13988209,2.0657454,3.6748095,-0.7875252,1.5406923,-1.4043207,-2.0793505,0.7287836,0.1710968,-0.49599552,-0.74213123,-1.7094755,-2.1398973,-0.20403194,1.4317999,-0.6875324,-0.3503704,-3.5347996,-1.765955,2.34756,-0.5246382,0.0295372,0.7392225,-1.8244629,-0.5314121,-0.15161896,3.2608767,-0.4926262,0.17801285,-0.29891872,-0.4726982,2.693038,0.003712654,-0.40069103,-0.7166748,-2.2199812,-2.6858425,-2.2577515,1.6869097,0.1352768,0.71080494,-3.2721176,-3.0557823,-0.44023705,0.18563938,-0.90905666,0.9449377,-0.053785324,-0.1875534,-1.6595325,0.5978689,-0.0041046143,1.4560614,-1.2628727,-2.147622,-0.7052994,-1.1031656,0.9903879,-1.2204065,1.1311216,0.49236965,-0.027739525,1.5118341,1.6324263
Bosnia and Herzegovina,BIH,10,,2.4545612,3.871355,2.3695583,-1.8828726,0.44007492,1.6609011,1.7107182,-0.19103527,-1.3116484,0.020345688,1.0944271,1.5545254,1.1005688,-1.2055092,-2.233573,-1.1307659,0.95256996,-1.6451645,1.3223486,-0.22325611,2.3376808,-1.9427309,-0.00014972687,2.1013765,1.6695127,0.28010178,0.47276497,-2.8908663,-0.8435259,0.034463882,-1.3738937,0.73627377,-0.1880045,-2.3085194,0.87757397,-1.322958,-0.37639332,0.5687456,-0.92354584,-1.326808,0.8260479,-1.2817059,0.4294281,0.828434,-0.46447182,-1.825408,-1.869628,-0.4115553,0.2303381,-1.6959248,-4.332383,-1.5935888,-3.8343763,-2.444603,-2.141799,-1.1182165,-0.58328915,1.3951693,2.6123686,-1.5543194,-0.6446562,-1.8049011,-0.26599884,1.1653347,1.4420376,-2.5640163,-0.6196661,-0.92432785,-1.3187113,-1.0203524,-1.8541622,0.7663708,-0.9181967,-2.6218462,-1.6307716
Bosnia and Herzegovina,BIH,11,,-1.0861216,1.1665869,1.3646898,0.9484525,0.025503635,3.5557218,1.1352758,-0.6569271,-0.018954754,0.6109381,2.4330592,1.0183144,2.6981683,-1.9883189,2.3102698,1.1682968,0.4570241,-3.013822,-0.087590694,-1.1815796,-1.0752664,1.627708,2.7532792,-3.0381942,3.0671468,-1.9722176,-3.2647388,0.010048389,0.76098776,-3.4620423,0.70419455,-3.9621317,-0.1282754,-0.48588085,0.30682707,-2.5300353,-6.007039,-0.4127226,-1.256813,-1.8817234,-0.2211976,-3.9103847,-1.026504,-3.5678284,-1.498611,-0.77509594,-4.1135883,-0.43521643,-0.54470634,-2.182663,-1.7057161,-3.4756064,-1.0180969,-1.4006639,0.5602422,1.6762528,-0.08989763,-0.018507004,-1.8457208,-1.1812792,-0.28068686,2.5757585,-0.6057763,0.54468584,1.3699956,-0.6794448,0.23690414,-0.39317083,-3.6936932,-2.526677,-2.2032075,-2.9041471,-2.3466625,1.0051064,-0.8718605
Bosnia and Herzegovina,BIH,12,,0.8794848,3.5751982,3.9805827,1.3609179,2.913765,2.3519535,-0.2503178,0.7679738,-0.91012007,1.3448087,1.5161506,0.6667775,-1.0481607,1.273605,-0.66077125,1.3346101,1.6139091,-1.6584892,1.2810203,-0.6256793,1.3334876,-0.07774675,0.45977008,-4.556903,2.1005392,-0.29813612,-4.4321446,0.8036598,-1.8689508,0.81099737,0.41606772,0.87576234,-1.4139956,-4.0634427,-1.8941021,0.21533537,-1.032397,-0.19679928,-2.1876452,2.0214581,-0.60715467,-1.2258903,1.9616586,-0.6214908,-3.0446947,2.3253732,0.35276985,-3.111055,-0.720172,0.22509933,-0.36532336,-1.3393023,-0.5662535,0.012711287,-0.75199103,-4.218206,-3.1587517,-2.525326,-1.0635917,0.5108594,-0.83229285,-3.3791184,-4.505945,-1.4746876,2.7061129,3.1089988,2.7215805,-1.2789096,-2.9843445,2.0682902,0.507046,-0.9178027,-0.29221702,0.6702579,1.0486485
Botswana,BWA,1,-0.9176979,0.48065948,-0.11484718,-1.4714451,-1.6245251,0.33624268,1.309063,1.628809,-2.1703663,1.9053364,0.8142204,-0.31456375,0.037225723,0.53930473,-1.9023552,-0.28063393,0.026163101,-2.1392117,0.23182869,-1.5139084,1.2431831,-0.10900307,2.0696926,0.8286743,1.6337757,-2.7883358,-0.2669716,-0.47600746,-1.3500443,-0.9408779,2.643156,-2.0418549,0.44770432,1.6555061,-1.0557537,-0.23355293,-1.9734421,1.3470497,1.7089577,0.4883423,0.5455799,1.6242428,1.1980629,1.1246128,-0.77480316,0.5291519,-1.0547028,-2.2871094,0.5500641,-2.681818,-1.1406059,-2.8002338,2.2094822,-3.08992,-2.482355,1.4791527,0.9535618,1.2840881,-1.7407188,-0.5978451,0.2481823,0.003923416,-2.284399,-0.11103439,-0.6505623,0.10653877,-1.4290962,-2.0012493,-1.507204,-0.25143242,-2.2793312,1.0324707,1.3921337,0.067424774,-1.493166,-2.475441
Botswana,BWA,2,-0.3364315,3.209299,-1.1530075,0.24555588,-2.3310108,0.051166534,0.5299988,-1.007658,-1.9550743,2.2883263,1.9479427,-1.5055943,1.295618,-0.20237923,-0.71582603,0.23678398,-1.3887787,-0.5727062,1.3761063,-1.834013,1.0829811,-0.33942413,1.3645439,0.7017422,-0.8278866,-2.1245575,0.881052,1.4719448,-0.29752922,-1.5630016,1.4751453,-1.1836376,-1.4790115,3.2476883,-0.953907,-0.8689041,-2.4679604,-0.9933109,2.0862255,-0.18416977,0.089328766,1.8122711,2.0505276,1.7040768,-2.0274277,-0.7370701,0.16029549,-2.6183567,-2.1507607,-2.5335083,-2.0228977,-2.914816,0.05831337,-1.1394749,-1.3861389,-1.2136974,-0.26250076,0.19546318,-3.1307735,-2.2644806,1.1936836,1.25737,-0.7564583,-1.3227615,-0.80114937,-1.9439793,-0.76421165,-2.3025208,-2.094305,-0.82460785,-3.980894,2.3719654,-2.7004204,-3.7583656,-0.6626301,-2.001997
Botswana,BWA,3,-0.32522392,3.174137,-0.023708344,-1.7215748,-1.3642902,-0.46466446,3.3347893,-0.6490841,-1.2802048,-0.036981583,0.8457756,-1.6545067,1.1505527,0.3518982,0.050222397,0.044038773,-1.9768219,-1.3467178,1.3479557,-2.6300468,0.29023743,-1.443613,1.5240498,1.3364258,-1.0042439,-1.4240284,0.6599159,2.234623,-1.3019619,-0.7540817,0.8727741,1.5503235,0.02876854,1.4281883,-1.0835648,-0.015346527,-0.9112873,-0.7658882,1.7726574,-0.009347916,0.28832817,0.551178,1.3421154,0.88194084,-2.3527088,-0.88578033,-0.034620285,-1.1931133,-3.2324066,-2.5798683,-2.5093021,-2.7382126,1.3762131,-2.067175,1.4401894,1.3116531,-1.9173813,-2.1446075,-1.2331295,-1.30657,0.24785995,2.0753193,-1.0831947,0.07918167,-1.8876438,-0.41549492,-0.7215462,-1.3277302,-2.0822983,-0.23853302,-3.336811,2.2633057,-2.0913677,-0.33372116,-2.184986,-2.136013
Botswana,BWA,4,,0.65294456,0.8583813,-1.2709064,-0.48152733,0.39258957,1.4410458,0.20882225,-1.0185013,1.039423,-0.70562935,-1.7393322,-0.30844307,-0.44861603,-0.56700706,-0.3681717,-0.62844276,-1.8059788,0.53494835,-1.206995,0.18020439,-0.60822296,2.1716557,1.2772942,-0.015666962,-1.5499268,1.3737373,2.2176228,-1.737402,-0.72766495,0.6830387,1.0342484,0.36804008,1.9032001,-1.3898563,0.27836227,-1.3241119,-1.058939,2.8045864,-0.35954857,0.14052582,-0.3915558,1.2250156,-0.88236237,-1.0504818,-0.87252045,1.4526901,-2.3295631,-0.4666214,-1.4248791,-1.9197807,-2.159359,-0.9557476,-1.0545177,1.0710506,0.89372826,-0.42510605,-1.1420155,-1.6917381,-1.1736012,0.009557724,0.6560478,-1.792244,-0.78770256,-0.60956573,-0.74609375,0.27738762,0.35528374,0.6403065,1.0903435,-1.7564144,1.5054646,-0.9967518,-0.29016113,0.101278305,-1.7751408
Botswana,BWA,5,,1.3230534,1.8384323,-1.3707619,-1.00597,-0.4963932,1.4433861,0.6764908,-0.69965553,-0.055419922,0.97494507,-0.10841751,-0.039642334,0.6216488,-0.35874367,0.5496197,-0.082920074,0.5110264,-0.7564945,-2.3352013,1.2595482,-0.36522102,0.40275764,0.35551262,-0.8662796,-1.9747047,1.4011765,0.040382385,-1.2641945,-0.36773682,0.50963974,-0.01692009,1.4445648,-0.019569397,-0.38316345,-0.07331276,0.1280117,-1.0142479,2.231863,0.5307903,-0.073726654,-0.122392654,0.13694382,-0.50771713,-1.4729385,-0.38750076,-0.08279228,-1.1501331,-1.1163559,-2.107132,-1.0136719,-2.1437054,0.09312248,-1.7874374,-0.44942474,0.94713783,-0.24022865,-0.73093224,-0.799942,-0.7122574,-0.7080803,-0.460474,-2.5566254,-1.0718746,-0.04673195,-1.8746605,-1.5676136,1.2750549,-0.046657562,0.18024635,-0.16155243,0.024877548,0.56279945,0.4374752,1.5511379,-2.850256
Botswana,BWA,6,,0.28673267,1.3166761,-0.8929043,-0.06273365,-0.7518778,0.7029829,0.61016655,1.2137938,0.92036915,-0.23345375,0.017769814,0.9040537,-0.0674324,-1.2062397,-1.1015091,0.27882385,0.1487999,-0.35908508,-0.8097038,2.3104105,-0.4934845,0.4639635,-0.6460638,0.080052376,-0.16278934,0.85252285,0.5476694,-0.22950459,0.10936737,-0.4376545,-1.5486097,-0.29092407,-0.097185135,-0.725214,0.73811054,-0.2848215,-1.0157433,-0.6039524,-0.07815266,0.054389954,-0.9842081,0.2927332,-0.34657001,-1.7956505,-1.7402506,-1.0532484,-2.440917,-0.4449787,-0.95307636,-1.1713619,-0.9480238,0.31310558,-1.5157003,0.37256813,0.28506184,0.5960455,-3.6908712,-1.7188177,0.95940113,-1.8356724,-2.3835258,-1.4420042,-0.15904236,-0.5562515,-1.0958443,0.11142635,-1.5513754,-0.61934566,-1.0302944,-0.0625267,-1.4871244,-1.8469706,0.31430912,-1.28228,-0.14463806
Botswana,BWA,7,,1.1471691,0.20099354,1.5386944,-1.2332869,-0.5745611,0.8476229,0.030776978,1.2524853,-0.0010223389,1.0623894,-0.28555584,1.2251434,0.022093773,-1.6437559,0.3719473,-1.7052383,-0.08188152,-0.8003626,0.8930073,0.69130516,-0.9339247,0.39059448,0.6099148,-0.7984333,-0.87730694,0.84264946,0.9746361,0.31942368,-1.6671228,0.86094093,-2.1530676,1.3747959,-0.059023857,-0.18847847,1.393959,-0.33862114,-0.5054178,-0.58319473,0.52584267,-0.018740654,-0.13416481,0.57725334,-0.047564507,-0.17449856,-1.1107788,-1.527504,-0.5008917,-0.31715298,-1.2875977,-1.2159243,-1.085741,-0.49051094,-0.74614906,0.18111801,0.5960798,0.37064648,0.46754456,-2.228856,0.8992243,0.18640518,-1.9077692,-1.2580776,0.057099342,0.49865532,-2.1175299,0.31325626,-0.050614357,1.2679424,-0.1782093,-0.1546259,-1.4283886,-0.9181547,-0.09742451,-0.79929256,-0.044816017
Botswana,BWA,8,,1.6164455,0.560833,0.39780617,0.4225464,-0.37790298,2.0324783,1.5331154,0.19323349,0.4883747,1.5713425,0.096450806,-0.3847561,0.24050522,-1.1108379,-0.59914017,-1.2222481,0.28497887,-0.79803467,-1.4706497,2.0086098,0.6791439,-0.9661751,1.1712265,0.39990044,-0.51047707,-0.18898201,-0.6925678,0.5695324,-0.62195396,1.0102177,-1.1608086,-0.23179054,-1.5246868,-0.41812325,-0.15775299,0.98929787,0.1621685,-0.6832371,0.68009186,0.51293564,0.44112396,-1.7750683,0.045829773,-1.5060806,-0.85323906,-0.023321152,1.2303009,-0.81645393,-2.4619474,-1.8792076,-1.5283737,-1.3255997,-1.3191433,-1.3520222,-0.19823837,-0.062553406,0.09819031,-1.424715,-0.23755455,0.214777,-1.665905,-1.5619755,-0.6195507,-2.2916393,0.79647255,-1.9646893,-1.9191494,-1.0624905,-1.0882607,-0.5398922,-1.6185246,-0.041404724,-0.3881092,-0.94124985,-1.8148117
Botswana,BWA,9,,1.1725769,0.5380535,0.3494072,0.82021713,0.7141552,-0.74837303,0.52581596,1.2491302,1.2673779,0.82977295,-0.063560486,0.28011894,-0.7005577,-0.06713295,0.4874897,0.07898903,-0.5202427,1.205122,-1.6066608,0.4355526,-1.7200737,0.37295914,-0.8436203,-0.936636,-0.7038021,-1.5671787,0.58831215,-0.3371029,-0.610939,0.97457314,-0.085336685,0.18071365,1.237566,0.08356285,-0.7194786,-1.077261,-0.9309845,-0.9968853,-0.68224907,-0.52576447,0.36088753,0.33889008,-0.112695694,-1.9476643,-1.413187,-0.55768204,-1.2814102,-0.9080143,-1.1961441,0.33952332,-2.5458508,-0.6967888,-1.1322937,-0.3479023,0.051856995,-1.3606186,-0.5398903,-0.73583794,-1.2639389,-0.6570568,-1.5526695,0.04225731,-0.109674454,0.43631172,-0.3091793,-1.9914207,-0.32571983,-0.05417061,-1.1798401,-0.9946995,-0.012140274,-1.7090225,-0.81793404,0.60835457,-0.3907051
Botswana,BWA,10,,-0.22766685,1.3457146,1.3140812,-1.2567959,0.7673454,1.5047207,-0.65867233,-0.82151985,1.9297581,2.0641632,-0.07403946,-0.19809914,0.23331451,-0.3867607,0.70534706,-0.630949,1.1799335,-1.3855724,-0.4394436,1.1825638,-0.82569695,0.041261673,-0.34695435,-0.15387917,-0.22043037,-1.3453178,-0.29746628,-1.3216705,1.0690765,0.39278412,-1.2203655,0.2963066,-0.19797707,-0.84176636,-0.22509575,-1.9194298,-1.0030994,-0.81438065,-2.2745342,-0.5884743,-0.605526,-1.1860046,-2.5189877,-3.06773,-0.72618484,-0.78575706,-1.8515453,0.16544533,-2.174734,-1.4377441,-1.045824,-2.0621815,0.083660126,-0.98435974,-0.64097214,-2.8370495,-0.054397583,-0.7562828,-0.35635757,-2.5883808,-1.2030735,-1.1959515,0.48459625,-0.25359344,0.59998894,-0.6235981,-1.4705105,-1.4142494,0.22023773,-1.2926922,1.0050945,1.6075649,0.9039173,0.12589264,-0.29616547
Botswana,BWA,11,,1.0448532,2.0002594,-1.0320644,1.0909996,0.15559006,2.074421,1.1126556,-0.40732956,1.3900776,0.9004116,-0.98833656,0.96248245,0.59625244,0.30135536,-0.2887783,-1.197073,-0.45952034,-0.35090637,-0.7169094,0.09764671,1.7787533,0.8199749,-0.32092094,-1.9760551,-0.9866104,0.50642395,-0.8364525,0.11694336,-1.1752701,0.68549156,0.48919296,-0.9202976,-0.88876534,-0.47441483,1.1179638,-1.0535984,-0.92224884,1.6924629,-1.5189323,0.3336506,-1.2230263,0.07680893,-0.92990494,-0.042669296,-1.8444729,-1.5994301,-1.2068672,0.7815323,-0.94534683,0.07086563,-2.3760414,-1.4773121,0.6246643,-2.161541,0.05842781,-1.1229649,-2.16786,-1.2805061,0.24309349,-0.9554291,-1.1752663,-1.1162281,-1.4859581,-1.6154137,-1.6354198,-0.383461,-0.70285034,-0.99651146,-2.4824944,-2.6080952,-1.1556435,-0.87958145,0.08259392,-0.9625149,-0.1451416
Botswana,BWA,12,,1.9409866,1.1785927,-0.11110306,-0.8375721,-0.72670937,0.93948364,2.0690613,0.34408188,0.58691216,2.6527405,-0.35788345,-1.5879765,-0.7709522,-1.1424255,-0.20139122,1.0220337,0.46424103,-1.9551449,0.5975208,-1.2712154,0.485281,1.2866306,0.55765533,-0.5412445,-0.41919327,-1.5812988,-1.5539398,1.6862774,0.042028427,-1.5594444,1.3931026,0.32374954,0.6344509,-1.416439,0.23325157,1.1199341,-1.7152691,-0.70101357,0.69514656,-0.81521034,0.59513474,-0.69116974,0.110738754,0.29307556,0.07956123,-0.47706795,-0.5117798,-1.3405266,0.298975,-1.3816757,-1.6925259,-3.0923023,2.886383,-0.26852608,-0.92518234,-0.92279434,-0.72620964,-0.5847893,-1.2254944,1.0233364,-1.8439674,-0.9255657,-1.0049915,-1.1144238,0.3646469,-0.8563919,-2.746498,-1.7172318,-1.8817806,-3.1065426,-1.2268333,-2.4609165,-0.63663673,1.4977493,1.5968399
Brazil,BRA,1,0.1295662,0.7294884,-0.6238632,-0.071380615,-0.008264542,0.4348297,0.50371933,0.09988022,0.26335716,0.6576023,0.47219658,0.16334724,0.101911545,-0.48218155,-0.2317276,0.30288696,-0.17458344,-0.39829636,0.5714321,0.26460266,0.38256264,-0.1669445,0.41670036,-0.25214958,-0.5638447,-0.47902107,-0.27929306,0.6089115,-0.5439873,-0.35855484,0.06053734,-0.420866,-0.26210976,-0.21438408,-0.47650337,-0.26695633,-0.77327347,0.18039322,-0.17251968,-0.59324837,-0.98942184,-0.45244598,0.25397873,-0.90693474,-0.5758667,-0.7583523,-0.78499794,-0.52491,-0.66513443,-0.85834503,-0.9210243,-0.9903164,0.20757294,-0.8139229,-0.4664917,-0.49030304,-0.43177414,-0.8483639,-0.8880577,-0.7253208,-0.9982834,-0.90948296,-0.70817375,-1.16148,-0.4782009,-0.98699,-0.6422787,-0.064619064,-1.6069832,-0.50400543,-0.9053726,-0.47499657,-0.764616,-0.68053627,-0.99863625,-0.80918694
Brazil,BRA,2,0.26586533,0.8163929,-0.1777687,-0.0200634,-0.21041298,0.2696724,0.454216,-0.22873497,0.09752655,1.1294632,0.13858414,0.016283035,0.21978188,-0.20811462,-0.21480942,1.0469761,-0.15421677,-0.33720398,0.06965828,0.14255714,0.25190926,-0.5027752,0.1872921,-0.1935997,-0.1235733,-0.6473503,-0.13404274,1.0762806,-0.41804314,-0.11342621,-0.23631287,-0.16443062,-0.73897934,-0.59801865,-0.086586,-0.37119865,-0.6238899,-0.08502579,-0.045173645,-0.6712837,-0.54613686,-0.16871643,0.23965263,-0.49339867,-0.23924255,-0.58128357,-0.55371094,-0.2649765,-0.63578224,-1.2026081,-0.74341774,-0.9397354,0.23584938,-0.9276104,-0.76685333,-0.4739437,0.03710556,-1.1158142,-0.9583969,-0.8415394,-0.6507263,-0.48519135,-1.2318668,-1.082468,-0.8353138,-1.1981468,-0.4719448,-0.23999786,-1.1674786,-1.083971,-0.65187645,-0.92531013,-0.85339165,-0.58321,-0.864357,-0.785944
Brazil,BRA,3,0.4527092,1.1001816,-0.070171356,-0.1459961,-0.21014214,0.3184204,0.49230003,0.4112053,0.23296547,0.82985497,-0.027389526,-0.06915665,0.3977871,-0.045223236,-0.34597778,0.885849,0.08676529,-0.61143875,0.22151947,-0.021644592,0.14116287,-0.18717003,-0.19164276,0.2839012,-0.21264839,-0.673645,-0.28907394,0.8056755,-0.79431725,-0.2720642,-0.003534317,-0.50915146,-0.1366539,-0.32035065,-0.3963127,0.02741623,-0.7071266,0.09824562,-0.31494713,-0.7260151,-0.3483982,-0.3202381,0.03178978,-0.45490456,-0.20261765,-0.1816349,-0.6469517,-0.53305435,-0.20513535,-1.0627651,-0.57300186,-1.196516,-0.021255493,-0.60100365,-0.6982269,-0.4101944,-0.11421394,-1.2874851,-0.886116,-1.0247669,-1.5308189,-0.9037819,-0.75891685,-0.9254379,-0.55529594,-1.3658504,-0.9817982,-0.61915016,-1.3203907,-1.158392,-0.7595787,-0.9799137,-0.81978416,-0.87083054,-0.74064255,-1.4089317
Brazil,BRA,4,,0.9106941,-0.085826874,0.089941025,-0.12659264,-0.12199974,0.56149864,-0.10517311,0.2175026,1.1759148,0.24742317,0.08536911,-0.04286766,0.33581161,-0.14674187,0.35637474,-0.2917328,-0.38142586,0.29314423,-0.4550209,0.30492973,0.20933723,-0.053604126,0.37748337,0.05716133,-0.56866837,-0.4908104,1.0796928,-0.7397003,-0.39450073,-0.5898113,-0.42735863,0.0351696,-0.13548088,-0.39186478,0.21552658,-0.49315453,-0.2258873,0.036193848,-0.2178421,-0.6315956,-0.9885578,0.17495537,-0.8096676,-0.5029526,-0.15351295,-0.81191254,-0.8392372,-0.86364365,-0.9567375,-1.0220222,-1.1678677,-0.04996872,-1.2448215,-1.2046299,-0.4642105,-0.15316963,-1.54463,-1.0028591,-1.1353359,-1.536026,-1.0777187,-1.0583439,-1.0362949,-0.69511414,-1.466568,-0.43263435,-0.8260765,-1.810236,-1.5255985,-1.2723045,-1.2703247,-1.0379772,-1.4539089,-1.7790127,-1.342741
Brazil,BRA,5,,0.75811195,0.3316784,-0.4860363,-0.0474205,-0.38059616,0.84436035,0.14484596,0.90651894,0.65758705,0.21644211,0.073984146,0.2728939,0.173172,-0.14951515,0.48945045,-0.17622185,-0.6158047,-0.15389633,-0.89375687,0.347826,-0.33348083,-0.07923317,0.4856491,-0.016489029,-0.31222916,-0.7595234,0.30466843,-0.63103104,-0.3545246,-0.42731094,0.09628487,-0.07837105,0.56983185,-0.22152138,-0.31303787,-0.98587227,-0.336792,-0.14938354,-0.0005207062,-0.53287697,-0.16354561,0.79873276,-0.6384945,-0.07157898,0.11654663,-0.5496712,-0.965786,-1.1141357,-0.74720573,-1.1319103,-1.0921459,-0.52648354,-0.24538422,-1.2185402,-0.21277809,-0.00062561035,-2.0110474,-0.56440735,-1.1009655,-1.1622982,-1.3795433,-0.9886875,-0.9531498,-0.44765472,-1.4634018,-0.7150135,-0.19849968,-1.0031414,-1.851923,-0.9839344,-0.7930126,-0.4625759,-1.0576916,-1.1095829,-0.9179821
Brazil,BRA,6,,1.0278702,-0.09526253,-0.48167992,-0.0590477,0.21831322,0.89138794,-0.03882408,0.4605713,0.01875496,0.502676,0.40855026,0.54449654,0.29829597,0.053791046,0.32352448,-0.6321087,-0.569479,0.15232849,-0.03011322,0.63459015,-0.35279846,0.22428894,0.11875534,-0.75907516,-0.052453995,-0.19657135,0.09032631,-0.20234871,-1.0568523,-0.32374573,-0.58935165,-0.2427311,0.2720852,-0.1663208,-0.3800068,-0.6451378,-0.9693184,-0.25455475,-0.7121048,-1.3806057,-0.4282341,-0.2627697,-0.029964447,-0.8831558,-0.34518433,-1.2658901,-1.0925694,-0.81944084,-1.0045109,-0.8095474,-1.1271687,0.018520355,-0.087911606,-1.2669182,-0.15661812,-0.13136673,-1.2638531,-0.9407902,-0.9265137,-0.78497887,-1.5133629,-0.6587982,-1.3224392,-0.5725975,-0.4215145,-0.96406937,0.19975281,-0.42567062,-1.8458977,-0.39528656,-0.6332741,-0.096372604,-0.62690735,-0.9800358,-0.609148
Brazil,BRA,7,,0.37183,0.63163567,0.59436226,-0.31806374,0.18198204,0.21782112,0.43897057,-0.015686035,0.7908611,0.6003933,0.2131691,-0.035736084,0.017122269,0.28783035,0.27358437,0.09927559,0.19934845,0.08529854,0.39782715,-0.072603226,-0.43535805,0.045770645,0.30343628,-0.044303894,-1.0789204,-0.13450813,0.5479164,0.059541702,-0.62067413,0.21979332,-0.6114025,-0.32494164,-0.8921299,-0.71367264,-1.0649128,-1.1990738,-1.1173973,0.7906971,-0.8457432,-1.1211014,-0.30537033,0.26239586,-0.008155823,-1.4522152,-0.28868103,-0.6843891,-0.36829567,-0.029327393,-0.75993156,-1.8860149,-1.1840706,-0.5816059,-0.21312332,-0.8164654,-0.54748535,-0.53320503,-0.67731094,-0.718626,-0.4748726,-1.048624,-1.0400963,-0.12825584,-1.1640263,0.070466995,-0.42097092,0.16148376,0.6006222,-0.4755268,-1.0014114,-0.77459335,-0.46727562,-0.39533806,-0.25883865,-0.3925171,-0.60217094
Brazil,BRA,8,,0.46295166,1.0006504,-0.33366394,0.37796783,0.033611298,0.25894547,-0.09317589,0.8374233,0.74106216,0.9630585,0.23517418,-0.33440208,0.22031021,0.39606476,-0.107831955,0.22786713,0.41278458,-0.20409393,0.33540344,0.39640617,-0.29714584,-0.5040417,0.40203094,0.063072205,-0.35825348,-0.4862213,0.53580093,-0.3550701,-0.31454086,0.21809196,-0.5751114,-0.7970352,-0.96691513,-0.8832264,-0.63707733,-0.6503105,-0.399374,-0.41677284,-0.48815346,-0.94036484,-1.1247921,-0.6243534,-0.46247292,-0.6388588,-0.4518795,-0.4954567,-1.4333916,-0.37047577,-0.64530563,-0.78855705,-1.1290379,-0.81645393,-0.74643326,-1.1967106,-0.6439018,-0.28833008,-0.8920002,-0.48762894,-0.62809944,-0.62565804,-0.31956482,0.6469803,0.12825775,0.8914566,-0.030670166,-0.17984009,0.19882011,0.23913765,-1.4184284,-0.50045586,-0.43759727,0.1862793,-0.2691002,-0.39735413,-0.28117943
Brazil,BRA,9,,1.4455299,1.3755779,-0.13632011,0.76530457,0.702116,1.0719719,0.27755547,0.732275,-0.10947609,1.3398094,0.5171356,-0.036312103,0.46594238,0.14577484,0.5741329,0.32721138,-0.24206734,0.3654499,-0.26321983,-0.25923157,0.059598923,-0.38628578,-0.29520798,-0.4450264,-1.0864868,-0.36820793,0.09338951,0.55023575,-0.56829834,-0.068777084,-0.2286129,-0.6637516,-1.3762589,-0.8253746,-1.3298931,-0.7570076,-0.2035656,-0.37945557,-1.3627071,-0.96650505,-1.5800667,-0.80178833,-0.9553585,-0.8708763,-1.2363701,-1.4880524,-1.2796116,-0.83636093,-1.3120995,-0.97860146,-1.3027763,-1.1107063,-0.5092335,-1.1435776,-0.8918781,0.124341965,-1.4838009,-0.21811867,-0.6596966,0.21475029,-0.43497467,1.5334072,0.88469315,1.8566437,0.0831604,0.28515434,0.54613686,1.0082893,-0.8430214,0.41161537,0.28248405,-0.38998795,-0.401783,0.19614601,0.055639267
Brazil,BRA,10,,1.0077724,1.4591751,-0.11407852,0.064899445,0.6317158,0.2734661,0.3530941,0.5502567,0.25773048,1.2393742,0.24876595,-0.25271225,0.5608635,-0.53899956,0.06757927,-0.012081146,0.22407722,0.150671,-0.11059189,0.37768555,-0.20544434,-0.2224617,0.5473194,-0.3578186,-0.18751144,-0.6512737,-0.13175392,0.51451874,-0.65420914,-0.33081436,-0.22605133,-0.5138054,-0.7997112,-0.8018322,-0.17156792,-1.0090199,-0.7490444,0.0564003,-1.3579578,-0.9586563,-0.69978905,-1.1981964,-0.81378746,-1.1267853,-0.6426792,-0.60406303,-0.85907936,-1.0044308,-1.4142971,-1.2121029,-1.4693699,-1.2593365,-0.4107685,-1.8193226,-0.71235275,-0.62051773,-0.7626686,-0.45905113,-0.43685913,-0.47977638,-1.5993919,2.611454,-0.7866688,1.419239,-0.07089996,0.11432266,0.2936077,0.8170376,-1.1063614,-0.47706413,-0.39437675,-0.6756191,-0.17271423,-0.41047478,-0.58987045
Brazil,BRA,11,,0.58146286,1.608284,-0.807251,-0.31118965,0.0010795593,0.43484497,0.14259338,0.18132591,0.45329666,1.2257729,0.116952896,-0.21548271,0.2823162,-0.49110222,-0.12325096,0.8617325,0.14839554,0.22445679,-0.23028946,0.13862991,0.24529648,-0.059827805,0.2800827,0.09436607,-0.51041603,-0.80262375,-0.52676773,0.5592537,-0.5795307,-0.7213669,-0.036935806,0.042676926,-0.8084793,-0.32698822,0.2670231,-0.41573334,-0.6368294,0.13251305,-0.48992157,-0.6434536,-0.501606,-0.6629963,-0.03936386,-0.49694252,-0.9052334,-0.7541771,-0.5730381,-0.4030552,-0.9833088,-0.97590446,-0.97356224,-0.84568214,-0.18872261,-1.2480526,-1.1142731,0.12934113,-0.46756363,-0.98147774,-0.8945503,-0.6016998,-1.1468735,0.29823494,-0.8002682,0.06917,-0.48052406,-0.6381073,0.4214592,0.49003983,-1.6202545,-1.0816364,-0.87610626,-0.56168175,-1.0347271,0.62519073,-0.621212
